location,date,issue_date,anomaly_type
25,2020-03-14,2021-05-02,revision
25,2020-03-21,2021-05-02,revision
25,2020-03-28,2021-05-02,adjacent to revision
25,2020-04-04,2021-05-02,adjacent to revision
25,2020-04-11,2021-05-02,adjacent to revision
25,2020-06-06,2021-05-02,revision
25,2020-03-07,2021-05-09,revision
25,2020-03-14,2021-05-09,revision
25,2020-03-21,2021-05-09,revision
25,2020-03-28,2021-05-09,adjacent to revision
25,2020-04-04,2021-05-09,adjacent to revision
25,2020-04-11,2021-05-09,adjacent to revision
25,2020-06-06,2021-05-09,revision
25,2020-03-07,2021-05-16,revision
25,2020-03-14,2021-05-16,revision
25,2020-03-21,2021-05-16,revision
25,2020-03-28,2021-05-16,adjacent to revision
25,2020-04-04,2021-05-16,adjacent to revision
25,2020-04-11,2021-05-16,adjacent to revision
25,2020-06-06,2021-05-16,revision
25,2020-03-07,2021-05-23,revision
25,2020-03-14,2021-05-23,revision
25,2020-03-21,2021-05-23,revision
25,2020-03-28,2021-05-23,adjacent to revision
25,2020-04-04,2021-05-23,adjacent to revision
25,2020-04-11,2021-05-23,adjacent to revision
25,2020-06-06,2021-05-23,revision
25,2020-03-07,2021-05-30,revision
25,2020-03-14,2021-05-30,revision
25,2020-03-21,2021-05-30,revision
25,2020-03-28,2021-05-30,adjacent to revision
25,2020-04-04,2021-05-30,adjacent to revision
25,2020-04-11,2021-05-30,adjacent to revision
25,2020-06-06,2021-05-30,revision
25,2020-03-07,2021-06-06,revision
25,2020-03-14,2021-06-06,revision
25,2020-03-21,2021-06-06,revision
25,2020-03-28,2021-06-06,adjacent to revision
25,2020-04-04,2021-06-06,adjacent to revision
25,2020-04-11,2021-06-06,adjacent to revision
25,2020-06-06,2021-06-06,revision
25,2020-03-07,2021-06-13,revision
25,2020-03-14,2021-06-13,revision
25,2020-03-21,2021-06-13,revision
25,2020-03-28,2021-06-13,adjacent to revision
25,2020-04-04,2021-06-13,adjacent to revision
25,2020-04-11,2021-06-13,adjacent to revision
25,2020-06-06,2021-06-13,revision
25,2020-03-07,2021-06-20,revision
25,2020-03-14,2021-06-20,revision
25,2020-03-21,2021-06-20,revision
25,2020-03-28,2021-06-20,adjacent to revision
25,2020-04-04,2021-06-20,adjacent to revision
25,2020-04-11,2021-06-20,adjacent to revision
25,2020-06-06,2021-06-20,revision
25,2020-03-07,2021-06-27,revision
25,2020-03-14,2021-06-27,revision
25,2020-03-21,2021-06-27,revision
25,2020-03-28,2021-06-27,adjacent to revision
25,2020-04-04,2021-06-27,adjacent to revision
25,2020-04-11,2021-06-27,adjacent to revision
25,2020-06-06,2021-06-27,revision
25,2020-03-07,2021-07-04,revision
25,2020-03-14,2021-07-04,revision
25,2020-03-21,2021-07-04,revision
25,2020-03-28,2021-07-04,adjacent to revision
25,2020-04-04,2021-07-04,adjacent to revision
25,2020-04-11,2021-07-04,adjacent to revision
25,2020-06-06,2021-07-04,revision
25,2020-03-07,2021-07-11,revision
25,2020-03-14,2021-07-11,revision
25,2020-03-21,2021-07-11,revision
25,2020-03-28,2021-07-11,adjacent to revision
25,2020-04-04,2021-07-11,adjacent to revision
25,2020-04-11,2021-07-11,adjacent to revision
25,2020-06-06,2021-07-11,revision
25,2020-03-07,2021-07-18,revision
25,2020-03-14,2021-07-18,revision
25,2020-03-21,2021-07-18,revision
25,2020-03-28,2021-07-18,adjacent to revision
25,2020-04-04,2021-07-18,adjacent to revision
25,2020-04-11,2021-07-18,adjacent to revision
25,2020-06-06,2021-07-18,revision
25,2020-03-07,2021-07-25,revision
25,2020-03-14,2021-07-25,revision
25,2020-03-21,2021-07-25,revision
25,2020-03-28,2021-07-25,adjacent to revision
25,2020-04-04,2021-07-25,adjacent to revision
25,2020-04-11,2021-07-25,adjacent to revision
25,2020-06-06,2021-07-25,revision
26,2020-06-06,2020-06-14,revision
26,2020-06-06,2020-06-21,revision
26,2020-06-06,2020-06-28,revision
26,2020-06-06,2020-07-05,revision
26,2020-06-06,2020-07-12,revision
26,2020-06-06,2020-07-19,revision
26,2020-06-06,2020-07-26,revision
26,2020-06-06,2020-08-02,revision
26,2020-06-06,2020-08-09,revision
26,2020-06-06,2020-08-16,revision
26,2020-06-06,2020-08-23,revision
26,2020-06-06,2020-08-30,revision
26,2020-06-06,2020-09-06,revision
26,2020-06-06,2020-09-13,revision
26,2020-06-06,2020-09-20,revision
26,2020-06-06,2020-09-27,revision
26,2020-06-06,2020-10-04,revision
26,2020-06-06,2020-10-11,revision
26,2020-06-06,2020-10-18,revision
26,2020-06-06,2020-10-25,revision
26,2020-06-06,2020-11-01,revision
26,2020-06-06,2020-11-08,revision
26,2020-06-06,2020-11-15,revision
26,2020-06-06,2020-11-22,revision
26,2020-06-06,2020-11-29,revision
26,2020-06-06,2020-12-06,revision
26,2020-06-06,2020-12-13,revision
26,2020-06-06,2020-12-20,revision
26,2020-06-06,2020-12-27,revision
26,2020-06-06,2021-01-03,revision
26,2020-06-06,2021-01-10,revision
26,2020-06-06,2021-01-17,revision
26,2020-06-06,2021-01-24,revision
26,2020-06-06,2021-01-31,revision
26,2020-06-06,2021-02-07,revision
26,2020-06-06,2021-02-14,revision
26,2020-06-06,2021-02-21,revision
26,2020-06-06,2021-02-28,revision
26,2020-06-06,2021-03-07,revision
26,2020-06-06,2021-03-14,revision
26,2020-06-06,2021-03-21,revision
26,2020-06-06,2021-03-28,revision
26,2020-06-06,2021-04-04,revision
26,2020-06-06,2021-04-11,revision
26,2020-06-06,2021-04-18,revision
26,2020-06-06,2021-04-25,revision
26,2020-06-06,2021-05-02,revision
26,2020-06-06,2021-05-09,revision
26,2020-06-06,2021-05-16,revision
26,2020-06-06,2021-05-23,revision
26,2020-06-06,2021-05-30,revision
26,2020-06-06,2021-06-06,revision
26,2020-06-06,2021-06-13,revision
26,2020-06-06,2021-06-20,revision
26,2020-06-06,2021-06-27,revision
26,2020-06-06,2021-07-04,revision
26,2020-06-06,2021-07-11,revision
26,2020-06-06,2021-07-18,revision
26,2020-06-06,2021-07-25,revision
29,2020-03-21,2021-01-31,revision
29,2020-03-28,2021-01-31,adjacent to revision
29,2020-04-04,2021-01-31,adjacent to revision
29,2020-04-11,2021-01-31,adjacent to revision
29,2020-03-21,2021-02-07,revision
29,2020-03-28,2021-02-07,adjacent to revision
29,2020-04-04,2021-02-07,adjacent to revision
29,2020-04-11,2021-02-07,adjacent to revision
29,2020-03-21,2021-02-14,revision
29,2020-03-28,2021-02-14,adjacent to revision
29,2020-04-04,2021-02-14,adjacent to revision
29,2020-04-11,2021-02-14,adjacent to revision
29,2020-03-21,2021-02-21,revision
29,2020-03-28,2021-02-21,adjacent to revision
29,2020-04-04,2021-02-21,adjacent to revision
29,2020-04-11,2021-02-21,adjacent to revision
29,2020-03-21,2021-02-28,revision
29,2020-03-28,2021-02-28,adjacent to revision
29,2020-04-04,2021-02-28,adjacent to revision
29,2020-04-11,2021-02-28,adjacent to revision
29,2020-03-21,2021-03-07,revision
29,2020-03-28,2021-03-07,adjacent to revision
29,2020-04-04,2021-03-07,adjacent to revision
29,2020-04-11,2021-03-07,adjacent to revision
29,2020-03-21,2021-03-14,revision
29,2020-03-28,2021-03-14,adjacent to revision
29,2020-04-04,2021-03-14,adjacent to revision
29,2020-04-11,2021-03-14,adjacent to revision
29,2021-01-23,2021-03-14,revision
29,2021-01-30,2021-03-14,adjacent to revision
29,2021-02-06,2021-03-14,revision
29,2021-02-13,2021-03-14,adjacent to revision
29,2021-02-20,2021-03-14,adjacent to revision
29,2021-02-27,2021-03-14,revision
29,2021-03-06,2021-03-14,revision
29,2020-03-21,2021-03-21,revision
29,2020-03-28,2021-03-21,adjacent to revision
29,2020-04-04,2021-03-21,adjacent to revision
29,2020-04-11,2021-03-21,adjacent to revision
29,2021-01-23,2021-03-21,revision
29,2021-01-30,2021-03-21,adjacent to revision
29,2021-02-06,2021-03-21,revision
29,2021-02-13,2021-03-21,adjacent to revision
29,2021-02-20,2021-03-21,adjacent to revision
29,2021-02-27,2021-03-21,revision
29,2021-03-06,2021-03-21,revision
29,2020-03-21,2021-03-28,revision
29,2020-03-28,2021-03-28,adjacent to revision
29,2020-04-04,2021-03-28,adjacent to revision
29,2020-04-11,2021-03-28,adjacent to revision
29,2021-01-23,2021-03-28,revision
29,2021-01-30,2021-03-28,adjacent to revision
29,2021-02-06,2021-03-28,revision
29,2021-02-13,2021-03-28,adjacent to revision
29,2021-02-20,2021-03-28,adjacent to revision
29,2021-02-27,2021-03-28,revision
29,2021-03-06,2021-03-28,revision
29,2020-03-21,2021-04-04,revision
29,2020-03-28,2021-04-04,adjacent to revision
29,2020-04-04,2021-04-04,adjacent to revision
29,2020-04-11,2021-04-04,adjacent to revision
29,2021-01-23,2021-04-04,revision
29,2021-01-30,2021-04-04,adjacent to revision
29,2021-02-06,2021-04-04,revision
29,2021-02-13,2021-04-04,adjacent to revision
29,2021-02-20,2021-04-04,adjacent to revision
29,2021-02-27,2021-04-04,revision
29,2021-03-06,2021-04-04,revision
29,2020-03-21,2021-04-11,revision
29,2020-03-28,2021-04-11,adjacent to revision
29,2020-04-04,2021-04-11,adjacent to revision
29,2020-04-11,2021-04-11,adjacent to revision
29,2021-01-23,2021-04-11,revision
29,2021-01-30,2021-04-11,adjacent to revision
29,2021-02-06,2021-04-11,revision
29,2021-02-13,2021-04-11,adjacent to revision
29,2021-02-20,2021-04-11,adjacent to revision
29,2021-02-27,2021-04-11,revision
29,2021-03-06,2021-04-11,revision
29,2020-03-21,2021-04-18,revision
29,2020-03-28,2021-04-18,adjacent to revision
29,2020-04-04,2021-04-18,adjacent to revision
29,2020-04-11,2021-04-18,adjacent to revision
29,2021-01-23,2021-04-18,revision
29,2021-01-30,2021-04-18,adjacent to revision
29,2021-02-06,2021-04-18,revision
29,2021-02-13,2021-04-18,adjacent to revision
29,2021-02-20,2021-04-18,adjacent to revision
29,2021-02-27,2021-04-18,revision
29,2021-03-06,2021-04-18,revision
29,2020-03-21,2021-04-25,revision
29,2020-03-28,2021-04-25,adjacent to revision
29,2020-04-04,2021-04-25,adjacent to revision
29,2020-04-11,2021-04-25,adjacent to revision
29,2021-01-23,2021-04-25,revision
29,2021-01-30,2021-04-25,adjacent to revision
29,2021-02-06,2021-04-25,revision
29,2021-02-13,2021-04-25,adjacent to revision
29,2021-02-20,2021-04-25,adjacent to revision
29,2021-02-27,2021-04-25,revision
29,2021-03-06,2021-04-25,revision
29,2020-03-21,2021-05-02,revision
29,2020-03-28,2021-05-02,adjacent to revision
29,2020-04-04,2021-05-02,adjacent to revision
29,2020-04-11,2021-05-02,adjacent to revision
29,2021-01-23,2021-05-02,revision
29,2021-01-30,2021-05-02,adjacent to revision
29,2021-02-06,2021-05-02,revision
29,2021-02-13,2021-05-02,adjacent to revision
29,2021-02-20,2021-05-02,adjacent to revision
29,2021-02-27,2021-05-02,revision
29,2021-03-06,2021-05-02,revision
29,2020-03-21,2021-05-09,revision
29,2020-03-28,2021-05-09,adjacent to revision
29,2020-04-04,2021-05-09,adjacent to revision
29,2020-04-11,2021-05-09,adjacent to revision
29,2021-01-23,2021-05-09,revision
29,2021-01-30,2021-05-09,adjacent to revision
29,2021-02-06,2021-05-09,revision
29,2021-02-13,2021-05-09,adjacent to revision
29,2021-02-20,2021-05-09,adjacent to revision
29,2021-02-27,2021-05-09,revision
29,2021-03-06,2021-05-09,revision
29,2020-03-21,2021-05-16,revision
29,2020-03-28,2021-05-16,adjacent to revision
29,2020-04-04,2021-05-16,adjacent to revision
29,2020-04-11,2021-05-16,adjacent to revision
29,2021-01-23,2021-05-16,revision
29,2021-01-30,2021-05-16,adjacent to revision
29,2021-02-06,2021-05-16,revision
29,2021-02-13,2021-05-16,adjacent to revision
29,2021-02-20,2021-05-16,adjacent to revision
29,2021-02-27,2021-05-16,revision
29,2021-03-06,2021-05-16,revision
29,2020-03-21,2021-05-23,revision
29,2020-03-28,2021-05-23,adjacent to revision
29,2020-04-04,2021-05-23,adjacent to revision
29,2020-04-11,2021-05-23,adjacent to revision
29,2021-01-23,2021-05-23,revision
29,2021-01-30,2021-05-23,adjacent to revision
29,2021-02-06,2021-05-23,revision
29,2021-02-13,2021-05-23,adjacent to revision
29,2021-02-20,2021-05-23,adjacent to revision
29,2021-02-27,2021-05-23,revision
29,2021-03-06,2021-05-23,revision
29,2020-03-21,2021-05-30,revision
29,2020-03-28,2021-05-30,adjacent to revision
29,2020-04-04,2021-05-30,adjacent to revision
29,2020-04-11,2021-05-30,adjacent to revision
29,2021-01-23,2021-05-30,revision
29,2021-01-30,2021-05-30,adjacent to revision
29,2021-02-06,2021-05-30,revision
29,2021-02-13,2021-05-30,adjacent to revision
29,2021-02-20,2021-05-30,adjacent to revision
29,2021-02-27,2021-05-30,revision
29,2021-03-06,2021-05-30,revision
29,2020-03-21,2021-06-06,revision
29,2020-03-28,2021-06-06,adjacent to revision
29,2020-04-04,2021-06-06,adjacent to revision
29,2020-04-11,2021-06-06,adjacent to revision
29,2021-01-23,2021-06-06,revision
29,2021-01-30,2021-06-06,adjacent to revision
29,2021-02-06,2021-06-06,revision
29,2021-02-13,2021-06-06,adjacent to revision
29,2021-02-20,2021-06-06,adjacent to revision
29,2021-02-27,2021-06-06,revision
29,2021-03-06,2021-06-06,revision
29,2020-03-21,2021-06-13,revision
29,2020-03-28,2021-06-13,adjacent to revision
29,2020-04-04,2021-06-13,adjacent to revision
29,2020-04-11,2021-06-13,adjacent to revision
29,2021-01-23,2021-06-13,revision
29,2021-01-30,2021-06-13,adjacent to revision
29,2021-02-06,2021-06-13,revision
29,2021-02-13,2021-06-13,adjacent to revision
29,2021-02-20,2021-06-13,adjacent to revision
29,2021-02-27,2021-06-13,revision
29,2021-03-06,2021-06-13,revision
29,2020-03-21,2021-06-20,revision
29,2020-03-28,2021-06-20,adjacent to revision
29,2020-04-04,2021-06-20,adjacent to revision
29,2020-04-11,2021-06-20,adjacent to revision
29,2021-01-23,2021-06-20,revision
29,2021-01-30,2021-06-20,adjacent to revision
29,2021-02-06,2021-06-20,revision
29,2021-02-13,2021-06-20,adjacent to revision
29,2021-02-20,2021-06-20,adjacent to revision
29,2021-02-27,2021-06-20,revision
29,2021-03-06,2021-06-20,revision
29,2020-03-21,2021-06-27,revision
29,2020-03-28,2021-06-27,adjacent to revision
29,2020-04-04,2021-06-27,adjacent to revision
29,2020-04-11,2021-06-27,adjacent to revision
29,2021-01-23,2021-06-27,revision
29,2021-01-30,2021-06-27,adjacent to revision
29,2021-02-06,2021-06-27,revision
29,2021-02-13,2021-06-27,adjacent to revision
29,2021-02-20,2021-06-27,adjacent to revision
29,2021-02-27,2021-06-27,revision
29,2021-03-06,2021-06-27,revision
29,2020-03-21,2021-07-04,revision
29,2020-03-28,2021-07-04,adjacent to revision
29,2020-04-04,2021-07-04,adjacent to revision
29,2020-04-11,2021-07-04,adjacent to revision
29,2021-01-23,2021-07-04,revision
29,2021-01-30,2021-07-04,adjacent to revision
29,2021-02-06,2021-07-04,revision
29,2021-02-13,2021-07-04,adjacent to revision
29,2021-02-20,2021-07-04,adjacent to revision
29,2021-02-27,2021-07-04,revision
29,2021-03-06,2021-07-04,revision
29,2020-03-21,2021-07-11,revision
29,2020-03-28,2021-07-11,adjacent to revision
29,2020-04-04,2021-07-11,adjacent to revision
29,2020-04-11,2021-07-11,adjacent to revision
29,2021-01-23,2021-07-11,revision
29,2021-01-30,2021-07-11,adjacent to revision
29,2021-02-06,2021-07-11,revision
29,2021-02-13,2021-07-11,adjacent to revision
29,2021-02-20,2021-07-11,adjacent to revision
29,2021-02-27,2021-07-11,revision
29,2021-03-06,2021-07-11,revision
29,2020-03-21,2021-07-18,revision
29,2020-03-28,2021-07-18,adjacent to revision
29,2020-04-04,2021-07-18,adjacent to revision
29,2020-04-11,2021-07-18,adjacent to revision
29,2021-01-23,2021-07-18,revision
29,2021-01-30,2021-07-18,adjacent to revision
29,2021-02-06,2021-07-18,revision
29,2021-02-13,2021-07-18,adjacent to revision
29,2021-02-20,2021-07-18,adjacent to revision
29,2021-02-27,2021-07-18,revision
29,2021-03-06,2021-07-18,revision
29,2020-03-21,2021-07-25,revision
29,2020-03-28,2021-07-25,adjacent to revision
29,2020-04-04,2021-07-25,adjacent to revision
29,2020-04-11,2021-07-25,adjacent to revision
29,2021-01-23,2021-07-25,revision
29,2021-01-30,2021-07-25,adjacent to revision
29,2021-02-06,2021-07-25,revision
29,2021-02-13,2021-07-25,adjacent to revision
29,2021-02-20,2021-07-25,adjacent to revision
29,2021-02-27,2021-07-25,revision
29,2021-03-06,2021-07-25,revision
31,2021-07-03,2021-07-11,revision
31,2021-07-03,2021-07-18,revision
31,2021-07-03,2021-07-25,revision
37,2020-09-26,2020-10-04,revision
37,2020-09-26,2020-10-11,revision
37,2020-09-26,2020-10-18,revision
37,2020-09-26,2020-10-25,revision
37,2020-09-26,2020-11-01,revision
37,2020-09-26,2020-11-08,revision
37,2020-09-26,2020-11-15,revision
37,2020-09-26,2020-11-22,revision
37,2020-09-26,2020-11-29,revision
37,2020-09-26,2020-12-06,revision
37,2020-09-26,2020-12-13,revision
37,2020-09-26,2020-12-20,revision
37,2020-09-26,2020-12-27,revision
37,2020-09-26,2021-01-03,revision
37,2020-09-26,2021-01-10,revision
37,2020-09-26,2021-01-17,revision
37,2020-09-26,2021-01-24,revision
37,2020-09-26,2021-01-31,revision
37,2020-09-26,2021-02-07,revision
37,2020-09-26,2021-02-14,revision
37,2020-09-26,2021-02-21,revision
37,2020-09-26,2021-02-28,revision
37,2020-09-26,2021-03-07,revision
37,2020-09-26,2021-03-14,revision
37,2020-09-26,2021-03-21,revision
37,2020-09-26,2021-03-28,revision
37,2020-09-26,2021-04-04,revision
37,2020-09-26,2021-04-11,revision
37,2020-09-26,2021-04-18,revision
37,2020-09-26,2021-04-25,revision
37,2020-09-26,2021-05-02,revision
37,2020-09-26,2021-05-09,revision
37,2020-09-26,2021-05-16,revision
37,2020-09-26,2021-05-23,revision
37,2020-09-26,2021-05-30,revision
37,2020-09-26,2021-06-06,revision
37,2020-09-26,2021-06-13,revision
37,2020-09-26,2021-06-20,revision
37,2020-09-26,2021-06-27,revision
37,2020-09-26,2021-07-04,revision
37,2020-09-26,2021-07-11,revision
37,2020-09-26,2021-07-18,revision
37,2020-09-26,2021-07-25,revision
40,2021-04-10,2021-04-18,revision
40,2021-04-10,2021-04-25,revision
40,2021-04-10,2021-05-02,revision
40,2021-04-10,2021-05-09,revision
40,2021-04-10,2021-05-16,revision
40,2021-05-08,2021-05-16,revision
40,2021-04-10,2021-05-23,revision
40,2021-05-08,2021-05-23,revision
40,2021-04-10,2021-05-30,revision
40,2021-05-08,2021-05-30,revision
40,2021-04-10,2021-06-06,revision
40,2021-05-08,2021-06-06,revision
40,2021-04-10,2021-06-13,revision
40,2021-05-08,2021-06-13,revision
40,2021-04-10,2021-06-20,revision
40,2021-05-08,2021-06-20,revision
40,2021-04-10,2021-06-27,revision
40,2021-05-08,2021-06-27,revision
40,2021-04-10,2021-07-04,revision
40,2021-05-08,2021-07-04,revision
40,2021-04-10,2021-07-11,revision
40,2021-05-08,2021-07-11,revision
40,2021-04-10,2021-07-18,revision
40,2021-05-08,2021-07-18,revision
40,2021-04-10,2021-07-25,revision
40,2021-05-08,2021-07-25,revision
48,2020-11-07,2020-12-20,revision
48,2020-11-14,2020-12-20,adjacent to revision
48,2020-11-21,2020-12-20,adjacent to revision
48,2020-11-28,2020-12-20,adjacent to revision
48,2020-11-07,2020-12-27,revision
48,2020-11-14,2020-12-27,adjacent to revision
48,2020-11-21,2020-12-27,adjacent to revision
48,2020-11-28,2020-12-27,adjacent to revision
48,2020-11-07,2021-01-03,revision
48,2020-11-14,2021-01-03,adjacent to revision
48,2020-11-21,2021-01-03,adjacent to revision
48,2020-11-28,2021-01-03,adjacent to revision
48,2020-11-07,2021-01-10,revision
48,2020-11-14,2021-01-10,adjacent to revision
48,2020-11-21,2021-01-10,adjacent to revision
48,2020-11-28,2021-01-10,adjacent to revision
48,2020-11-07,2021-01-17,revision
48,2020-11-14,2021-01-17,adjacent to revision
48,2020-11-21,2021-01-17,adjacent to revision
48,2020-11-28,2021-01-17,adjacent to revision
48,2020-11-07,2021-01-24,revision
48,2020-11-14,2021-01-24,adjacent to revision
48,2020-11-21,2021-01-24,adjacent to revision
48,2020-11-28,2021-01-24,adjacent to revision
48,2020-11-07,2021-01-31,revision
48,2020-11-14,2021-01-31,adjacent to revision
48,2020-11-21,2021-01-31,adjacent to revision
48,2020-11-28,2021-01-31,adjacent to revision
48,2020-11-07,2021-02-07,revision
48,2020-11-14,2021-02-07,adjacent to revision
48,2020-11-21,2021-02-07,adjacent to revision
48,2020-11-28,2021-02-07,adjacent to revision
48,2020-11-07,2021-02-14,revision
48,2020-11-14,2021-02-14,adjacent to revision
48,2020-11-21,2021-02-14,adjacent to revision
48,2020-11-28,2021-02-14,adjacent to revision
48,2020-11-07,2021-02-21,revision
48,2020-11-14,2021-02-21,adjacent to revision
48,2020-11-21,2021-02-21,adjacent to revision
48,2020-11-28,2021-02-21,adjacent to revision
48,2020-11-07,2021-02-28,revision
48,2020-11-14,2021-02-28,adjacent to revision
48,2020-11-21,2021-02-28,adjacent to revision
48,2020-11-28,2021-02-28,adjacent to revision
48,2020-11-07,2021-03-07,revision
48,2020-11-14,2021-03-07,adjacent to revision
48,2020-11-21,2021-03-07,adjacent to revision
48,2020-11-28,2021-03-07,adjacent to revision
48,2020-11-07,2021-03-14,revision
48,2020-11-14,2021-03-14,adjacent to revision
